"discipline"	"Institutions"	"total_cites"	"avg_cites_per_paper"	"total_top_papers"
"biology_biochemistry"	"SICHUAN UNIVERSITY"	"91907"	"19.73"	"98"
"biology_biochemistry"	"SHANDONG UNIVERSITY"	"87733"	"16.98"	"39"
"biology_biochemistry"	"CENTRAL SOUTH UNIVERSITY"	"87705"	"20.99"	"65"
"biology_biochemistry"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"86508"	"18"	"65"
"biology_biochemistry"	"CHINESE ACADEMY OF AGRICULTURAL SCIENCES"	"76344"	"20.9"	"51"
"biology_biochemistry"	"JIANGNAN UNIVERSITY"	"76175"	"18.48"	"24"
"biology_biochemistry"	"NANJING MEDICAL UNIVERSITY"	"73288"	"16.2"	"40"
"biology_biochemistry"	"WUHAN UNIVERSITY"	"70307"	"19.84"	"54"
"biology_biochemistry"	"SOUTHERN MEDICAL UNIVERSITY - CHINA"	"69559"	"18.23"	"44"
"biology_biochemistry"	"CHINA AGRICULTURAL UNIVERSITY"	"65960"	"25.19"	"43"
"biology_biochemistry"	"TONGJI UNIVERSITY"	"65198"	"20.24"	"34"
"biology_biochemistry"	"ZHENGZHOU UNIVERSITY"	"64944"	"17.02"	"37"
"biology_biochemistry"	"JILIN UNIVERSITY"	"64283"	"17.44"	"37"
"biology_biochemistry"	"PEKING UNION MEDICAL COLLEGE"	"62258"	"17.49"	"39"
"biology_biochemistry"	"CAPITAL MEDICAL UNIVERSITY"	"57148"	"14.68"	"42"
"biology_biochemistry"	"NORTHWEST A&F UNIVERSITY - CHINA"	"53994"	"24.9"	"24"
"biology_biochemistry"	"XI'AN JIAOTONG UNIVERSITY"	"53945"	"17.87"	"42"
"biology_biochemistry"	"HUAZHONG AGRICULTURAL UNIVERSITY"	"52487"	"22.18"	"35"
"biology_biochemistry"	"HARBIN INSTITUTE OF TECHNOLOGY"	"52116"	"31.59"	"29"
"biology_biochemistry"	"NANJING AGRICULTURAL UNIVERSITY"	"50295"	"21.7"	"24"
"biology_biochemistry"	"SOOCHOW UNIVERSITY - CHINA"	"49990"	"15.58"	"20"
"biology_biochemistry"	"SOUTH CHINA UNIVERSITY OF TECHNOLOGY"	"49937"	"21.84"	"20"
"biology_biochemistry"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"48439"	"21.28"	"27"
"biology_biochemistry"	"TIANJIN UNIVERSITY"	"48340"	"24.15"	"30"
"biology_biochemistry"	"JINAN UNIVERSITY"	"46790"	"19"	"27"
"biology_biochemistry"	"NANJING UNIVERSITY"	"44195"	"18.52"	"27"
"biology_biochemistry"	"GUANGZHOU MEDICAL UNIVERSITY"	"43451"	"20.27"	"23"
"biology_biochemistry"	"XIAMEN UNIVERSITY"	"43393"	"20.87"	"26"
"biology_biochemistry"	"HARBIN MEDICAL UNIVERSITY"	"42276"	"19.27"	"25"
"biology_biochemistry"	"WENZHOU MEDICAL UNIVERSITY"	"41730"	"15.35"	"24"
"biology_biochemistry"	"NANKAI UNIVERSITY"	"41637"	"23.4"	"31"
"biology_biochemistry"	"NANCHANG UNIVERSITY"	"39583"	"17.66"	"13"
"biology_biochemistry"	"CHINA MEDICAL UNIVERSITY"	"37604"	"15.84"	"25"
"biology_biochemistry"	"QINGDAO UNIVERSITY"	"36881"	"15.71"	"29"
"biology_biochemistry"	"TIANJIN MEDICAL UNIVERSITY"	"35963"	"16.33"	"23"
"biology_biochemistry"	"EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY"	"35764"	"19.21"	"9"
"biology_biochemistry"	"SHANGHAITECH UNIVERSITY"	"35237"	"31.98"	"31"
"biology_biochemistry"	"SOUTHEAST UNIVERSITY - CHINA"	"35226"	"21.6"	"25"
"biology_biochemistry"	"AIR FORCE MEDICAL UNIVERSITY"	"34777"	"19.94"	"28"
"biology_biochemistry"	"JIANGSU UNIVERSITY"	"34203"	"18.13"	"26"
"biology_biochemistry"	"SHENZHEN UNIVERSITY"	"32759"	"17.77"	"19"
"biology_biochemistry"	"OCEAN UNIVERSITY OF CHINA"	"32625"	"18.74"	"12"
"biology_biochemistry"	"NAVAL MEDICAL UNIVERSITY"	"32547"	"17.87"	"27"
"biology_biochemistry"	"ARMY MEDICAL UNIVERSITY"	"32355"	"19.67"	"11"
"biology_biochemistry"	"INSTITUTE OF MICROBIOLOGY, CAS"	"31797"	"32.02"	"25"
"biology_biochemistry"	"SOUTH CHINA AGRICULTURAL UNIVERSITY"	"31701"	"21.33"	"24"
"biology_biochemistry"	"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS"	"31256"	"31.29"	"27"
"biology_biochemistry"	"INSTITUTE OF BIOPHYSICS, CAS"	"30969"	"26.7"	"27"
"biology_biochemistry"	"SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES"	"30815"	"12.89"	"18"
"biology_biochemistry"	"CHONGQING MEDICAL UNIVERSITY"	"30552"	"13.1"	"16"
"biology_biochemistry"	"HUNAN UNIVERSITY"	"29544"	"41.49"	"25"
"biology_biochemistry"	"NANJING FORESTRY UNIVERSITY"	"29172"	"20.19"	"23"
"biology_biochemistry"	"BEIJING GENOMICS INSTITUTE (BGI)"	"29149"	"53.19"	"27"
"biology_biochemistry"	"CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL"	"28895"	"18.9"	"26"
"biology_biochemistry"	"CHINA PHARMACEUTICAL UNIVERSITY"	"28003"	"19.99"	"21"
"biology_biochemistry"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"27863"	"25.24"	"28"
"biology_biochemistry"	"ANHUI MEDICAL UNIVERSITY"	"27528"	"13.38"	"16"
"biology_biochemistry"	"SOUTHWEST UNIVERSITY - CHINA"	"27495"	"19.28"	"11"
"biology_biochemistry"	"YANGZHOU UNIVERSITY"	"27402"	"16.56"	"15"
"biology_biochemistry"	"CHONGQING UNIVERSITY"	"26429"	"22.13"	"12"
"biology_biochemistry"	"NORTHEAST AGRICULTURAL UNIVERSITY - CHINA"	"26423"	"21.77"	"17"
"biology_biochemistry"	"NANJING UNIVERSITY OF CHINESE MEDICINE"	"26059"	"16.44"	"25"
"biology_biochemistry"	"TIANJIN UNIVERSITY SCIENCE & TECHNOLOGY"	"24611"	"18.8"	"13"
"biology_biochemistry"	"LAOSHAN LABORATORY"	"24558"	"19.14"	"8"
"biology_biochemistry"	"DALIAN UNIVERSITY OF TECHNOLOGY"	"24428"	"22.51"	"16"
"biology_biochemistry"	"CENTER FOR EXCELLENCE IN MOLECULAR CELL SCIENCE, CAS"	"24290"	"31.63"	"22"
"biology_biochemistry"	"ZHEJIANG UNIVERSITY OF TECHNOLOGY"	"23464"	"17.28"	"8"
"biology_biochemistry"	"SICHUAN AGRICULTURAL UNIVERSITY"	"23294"	"20.17"	"10"
"biology_biochemistry"	"NANJING TECH UNIVERSITY"	"23179"	"20.51"	"8"
"biology_biochemistry"	"LANZHOU UNIVERSITY"	"22771"	"14.6"	"10"
"biology_biochemistry"	"BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY"	"21846"	"21.07"	"10"
"biology_biochemistry"	"SHANGHAI INSTITUTE OF MATERIA MEDICA, CAS"	"21097"	"27.36"	"17"
"biology_biochemistry"	"EAST CHINA NORMAL UNIVERSITY"	"20837"	"23.23"	"18"
"biology_biochemistry"	"INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS"	"20680"	"47"	"37"
"biology_biochemistry"	"SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"20527"	"16.33"	"9"
"biology_biochemistry"	"FUJIAN AGRICULTURE & FORESTRY UNIVERSITY"	"20486"	"21.05"	"12"
"biology_biochemistry"	"BEIJING FORESTRY UNIVERSITY"	"19916"	"22.84"	"10"
"biology_biochemistry"	"DALIAN MEDICAL UNIVERSITY"	"19820"	"16.27"	"9"
"biology_biochemistry"	"INSTITUTE OF ZOOLOGY, CAS"	"19734"	"27.26"	"19"
"biology_biochemistry"	"GUANGXI UNIVERSITY"	"19384"	"19.02"	"11"
"biology_biochemistry"	"TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY, CAS"	"19324"	"21.84"	"8"
"biology_biochemistry"	"FUJIAN MEDICAL UNIVERSITY"	"19270"	"10.51"	"6"
"biology_biochemistry"	"NANTONG UNIVERSITY"	"19256"	"13.74"	"14"
"biology_biochemistry"	"SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"18634"	"17.41"	"24"
"biology_biochemistry"	"BEIJING UNIVERSITY OF TECHNOLOGY"	"17669"	"24.99"	"6"
"biology_biochemistry"	"PEKING UNION MEDICAL COLLEGE HOSPITAL"	"17601"	"16.72"	"10"
"biology_biochemistry"	"SOUTHWEST MEDICAL UNIVERSITY"	"17593"	"17.97"	"18"
"biology_biochemistry"	"COLLABORATIVE INNOVATION CENTER OF CHEMICAL SCIENCE & ENGINEERING TIANJIN"	"16916"	"30.76"	"8"
"biology_biochemistry"	"NINGBO UNIVERSITY"	"16554"	"13.19"	"14"
"biology_biochemistry"	"HENAN UNIVERSITY"	"16253"	"19.23"	"9"
"biology_biochemistry"	"BEIJING NORMAL UNIVERSITY"	"15724"	"22.12"	"7"
"biology_biochemistry"	"ZHEJIANG CHINESE MEDICAL UNIVERSITY"	"15518"	"13.84"	"8"
"biology_biochemistry"	"HEBEI MEDICAL UNIVERSITY"	"15460"	"11.24"	"4"
"biology_biochemistry"	"QILU UNIVERSITY OF TECHNOLOGY"	"15269"	"16.76"	"8"
"biology_biochemistry"	"SHANGHAI UNIVERSITY"	"14861"	"17.95"	"14"
"biology_biochemistry"	"HUNAN AGRICULTURAL UNIVERSITY"	"14765"	"23.62"	"15"
"biology_biochemistry"	"XUZHOU MEDICAL UNIVERSITY"	"14697"	"12.98"	"7"
"biology_biochemistry"	"GUANGZHOU UNIVERSITY OF CHINESE MEDICINE"	"14581"	"13.86"	"10"
"biology_biochemistry"	"HAINAN UNIVERSITY"	"14488"	"17.33"	"13"
"biology_biochemistry"	"NORTHWEST UNIVERSITY XI'AN"	"14427"	"15.72"	"7"
"biology_biochemistry"	"STATE KEY LAB ONCOLOGY SOUTH CHINA"	"14341"	"24.73"	"17"
"biology_biochemistry"	"GUANGXI MEDICAL UNIVERSITY"	"14268"	"10.92"	"7"
"biology_biochemistry"	"BEIJING UNIVERSITY OF CHINESE MEDICINE"	"14147"	"16.96"	"13"
"biology_biochemistry"	"QINGDAO INSTITUTE OF BIOENERGY & BIOPROCESS TECHNOLOGY, CAS"	"13943"	"25.12"	"5"
"biology_biochemistry"	"SHANTOU UNIVERSITY"	"13826"	"15.77"	"9"
"biology_biochemistry"	"NORTHWESTERN POLYTECHNICAL UNIVERSITY"	"13680"	"20.48"	"12"
"biology_biochemistry"	"RESEARCH CENTER FOR ECO-ENVIRONMENTAL SCIENCES (RCEES), CAS"	"13553"	"33.97"	"3"
"biology_biochemistry"	"UNIVERSITY OF SOUTH CHINA"	"13172"	"13.19"	"16"
"biology_biochemistry"	"NANJING NORMAL UNIVERSITY"	"12691"	"15.71"	"2"
"biology_biochemistry"	"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS"	"12567"	"23.94"	"9"
"biology_biochemistry"	"BEIJING TECHNOLOGY & BUSINESS UNIVERSITY"	"12496"	"20.32"	"7"
"biology_biochemistry"	"ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA"	"12343"	"18.73"	"8"
"biology_biochemistry"	"SHANDONG AGRICULTURAL UNIVERSITY"	"12155"	"18.33"	"7"
"biology_biochemistry"	"HUBEI UNIVERSITY"	"12036"	"17.47"	"9"
"biology_biochemistry"	"DONGHUA UNIVERSITY"	"12002"	"22.56"	"6"
"biology_biochemistry"	"INSTITUTE OF HYDROBIOLOGY, CAS"	"11978"	"23.96"	"3"
"biology_biochemistry"	"CHINESE ACADEMY OF FISHERY SCIENCES"	"11957"	"13.34"	"4"
"biology_biochemistry"	"KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"11873"	"16.33"	"7"
"biology_biochemistry"	"KUNMING MEDICAL UNIVERSITY"	"11689"	"12.38"	"9"
"biology_biochemistry"	"HENAN AGRICULTURAL UNIVERSITY"	"11643"	"16.28"	"8"
"biology_biochemistry"	"GUANGDONG MEDICAL UNIVERSITY"	"11637"	"14.84"	"4"
"biology_biochemistry"	"HANGZHOU NORMAL UNIVERSITY"	"11631"	"19.26"	"7"
"biology_biochemistry"	"WESTLAKE UNIVERSITY"	"11571"	"26.06"	"21"
"biology_biochemistry"	"COLLABORATIVE INNOVATION CENTER FOR DIAGNOSIS & TREATMENT OF INFECTIOUS DISEASES"	"11302"	"30.38"	"5"
"biology_biochemistry"	"ANHUI AGRICULTURAL UNIVERSITY"	"11228"	"19.03"	"6"
"biology_biochemistry"	"NATIONAL INSTITUTE OF BIOLOGICAL SCIENCES, BEIJING"	"11223"	"44.71"	"10"
"biology_biochemistry"	"SHANXI MEDICAL UNIVERSITY"	"11193"	"10.26"	"8"
"biology_biochemistry"	"BEIJING INSTITUTE OF GENOMICS, CAS"	"11157"	"33.11"	"14"
"biology_biochemistry"	"CHINA ACADEMY OF CHINESE MEDICAL SCIENCES"	"11052"	"18.27"	"13"
"biology_biochemistry"	"NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"11051"	"22.37"	"3"
"biology_biochemistry"	"NORTHEAST FORESTRY UNIVERSITY - CHINA"	"10947"	"14.95"	"6"
"biology_biochemistry"	"SHANGHAI OCEAN UNIVERSITY"	"10815"	"13"	"5"
"biology_biochemistry"	"GUANGDONG PHARMACEUTICAL UNIVERSITY"	"10805"	"18.41"	"3"
"biology_biochemistry"	"DALIAN POLYTECHNIC UNIVERSITY"	"10795"	"16.48"	"7"
"biology_biochemistry"	"UNIVERSITY OF JINAN"	"10741"	"18.36"	"5"
"biology_biochemistry"	"HUNAN NORMAL UNIVERSITY"	"10738"	"16.03"	"4"
"biology_biochemistry"	"SHAANXI NORMAL UNIVERSITY"	"10697"	"19.2"	"4"
"biology_biochemistry"	"SHENYANG PHARMACEUTICAL UNIVERSITY"	"10507"	"14.08"	"5"
"biology_biochemistry"	"BEIJING INSTITUTE OF TECHNOLOGY"	"10441"	"16.95"	"16"
"biology_biochemistry"	"JILIN AGRICULTURAL UNIVERSITY"	"10373"	"15.86"	"3"
"biology_biochemistry"	"CHENGDU UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"10268"	"14.52"	"17"
"biology_biochemistry"	"THE CHINESE UNIVERSITY OF HONG KONG, SHENZHEN"	"10057"	"29.93"	"8"
"biology_biochemistry"	"FUZHOU UNIVERSITY"	"9919"	"15.03"	"2"
"biology_biochemistry"	"HANGZHOU MEDICAL COLLEGE"	"9750"	"14.09"	"7"
"biology_biochemistry"	"WUHAN UNIVERSITY OF TECHNOLOGY"	"9688"	"26.18"	"4"
"biology_biochemistry"	"GUIZHOU MEDICAL UNIVERSITY"	"9658"	"11.71"	"3"
"biology_biochemistry"	"GUANGDONG ACADEMY OF MEDICAL SCIENCES & GUANGDONG GENERAL HOSPITAL"	"9548"	"15.18"	"7"
"biology_biochemistry"	"INSTITUTE OF OCEANOLOGY, CAS"	"9522"	"18.56"	"1"
"biology_biochemistry"	"ZUNYI MEDICAL UNIVERSITY"	"9503"	"13.58"	"5"
"biology_biochemistry"	"INSTITUTE OF COMPUTING TECHNOLOGY, CAS"	"9480"	"74.65"	"13"
"biology_biochemistry"	"KUNMING INSTITUTE OF ZOOLOGY, CAS"	"9433"	"25.77"	"10"
"biology_biochemistry"	"YUNNAN UNIVERSITY"	"9263"	"15.73"	"7"
"biology_biochemistry"	"HEFEI UNIVERSITY OF TECHNOLOGY"	"9241"	"18.59"	"3"
"biology_biochemistry"	"XI'AN UNIVERSITY OF ARCHITECTURE & TECHNOLOGY"	"9184"	"33.4"	"3"
"biology_biochemistry"	"ANHUI UNIVERSITY"	"9159"	"15.55"	"3"
"biology_biochemistry"	"QINGDAO AGRICULTURAL UNIVERSITY"	"9109"	"17.42"	"6"
"biology_biochemistry"	"SHANGHAI INSTITUTE OF ORGANIC CHEMISTRY, CAS"	"9051"	"31.87"	"13"
"biology_biochemistry"	"CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"8956"	"17.29"	"3"
"biology_biochemistry"	"BEIHANG UNIVERSITY"	"8913"	"19.04"	"5"
"biology_biochemistry"	"ZHEJIANG A&F UNIVERSITY"	"8904"	"20.14"	"10"
"biology_biochemistry"	"HENAN MEDICAL UNIVERSITY"	"8886"	"14.04"	"1"
"biology_biochemistry"	"SHANGHAI INSTITUTE OF NUTRITION & HEALTH, CAS"	"8788"	"25.18"	"18"
"biology_biochemistry"	"HUBEI UNIVERSITY OF TECHNOLOGY"	"8750"	"18.9"	"9"
"biology_biochemistry"	"NINGXIA MEDICAL UNIVERSITY"	"8618"	"13.26"	"8"
"biology_biochemistry"	"CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS"	"8594"	"25.2"	"8"
"biology_biochemistry"	"CENTER FOR EXCELLENCE IN MOLECULAR PLANT SCIENCES, CAS"	"8591"	"26.35"	"9"
"biology_biochemistry"	"JIANGXI AGRICULTURAL UNIVERSITY"	"8447"	"20.35"	"6"
"biology_biochemistry"	"CHINESE ACADEMY OF FORESTRY"	"8439"	"17.88"	"4"
"biology_biochemistry"	"TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL"	"8383"	"30.93"	"8"
"biology_biochemistry"	"AGRICULTURE GENOMES INSTITUTE AT SHENZHEN, CAAS"	"8348"	"28.2"	"18"
"biology_biochemistry"	"INSTITUTE OF SUBTROPICAL AGRICULTURE, CAS"	"8346"	"33.65"	"6"
"biology_biochemistry"	"INSTITUTE OF PROCESS ENGINEERING, CAS"	"8291"	"19.98"	"2"
"biology_biochemistry"	"ZHEJIANG OCEAN UNIVERSITY"	"8210"	"24.08"	"8"
"biology_biochemistry"	"XINJIANG MEDICAL UNIVERSITY"	"8154"	"8.94"	"1"
"biology_biochemistry"	"NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY"	"8142"	"23.13"	"9"
"biology_biochemistry"	"GUANGZHOU UNIVERSITY"	"8131"	"27.29"	"5"
"biology_biochemistry"	"HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"8119"	"14.32"	"4"
"biology_biochemistry"	"INSTITUTE OF PLANT PROTECTION, CAAS"	"8096"	"19.41"	"4"
"biology_biochemistry"	"ZHEJIANG PROVINCIAL PEOPLE'S HOSPITAL"	"8076"	"15.77"	"7"
"biology_biochemistry"	"GUANGDONG UNIVERSITY OF TECHNOLOGY"	"8046"	"19.53"	"4"
"biology_biochemistry"	"SHANDONG UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"8007"	"13"	"5"
"biology_biochemistry"	"NORTHEAST NORMAL UNIVERSITY - CHINA"	"7866"	"18.34"	"3"
"biology_biochemistry"	"NANJING INSTITUTE OF SOIL SCIENCE, CAS"	"7851"	"61.34"	"5"
"biology_biochemistry"	"INSTITUTE OF BOTANY, CAS"	"7829"	"33.46"	"11"
"biology_biochemistry"	"HENAN UNIVERSITY OF TECHNOLOGY"	"7825"	"18.2"	"4"
"biology_biochemistry"	"JIANGSU ACADEMY OF AGRICULTURAL SCIENCES"	"7823"	"18.15"	"2"
"biology_biochemistry"	"SOUTH CHINA NORMAL UNIVERSITY"	"7814"	"14.83"	"6"
"biology_biochemistry"	"CHENGDU INSTITUTE OF BIOLOGY, CAS"	"7812"	"23.25"	"3"
"biology_biochemistry"	"BINZHOU MEDICAL UNIVERSITY"	"7717"	"12.65"	"6"
"biology_biochemistry"	"GUANGZHOU INSTITUTE OF ENERGY CONVERSION, CAS"	"7714"	"31.36"	"0"
"biology_biochemistry"	"SHANDONG SECOND MEDICAL UNIVERSITY"	"7593"	"13.37"	"7"
"biology_biochemistry"	"UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY"	"7550"	"14.41"	"13"
"biology_biochemistry"	"CHINA UNIVERSITY OF MINING & TECHNOLOGY"	"7498"	"32.6"	"6"
"biology_biochemistry"	"HUAIYIN INSTITUTE OF TECHNOLOGY"	"7488"	"28.69"	"7"
"biology_biochemistry"	"CHINA UNIVERSITY OF GEOSCIENCES"	"7479"	"23.97"	"2"
"biology_biochemistry"	"HAINAN MEDICAL UNIVERSITY"	"7294"	"10.62"	"8"
"biology_biochemistry"	"QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY"	"7293"	"19.55"	"5"
"chemistry"	"CHINESE ACADEMY OF SCIENCES"	"3292410"	"29.33"	"3017"
"chemistry"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"1044311"	"26.89"	"851"
"chemistry"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"582348"	"32.56"	"789"
"chemistry"	"TSINGHUA UNIVERSITY"	"575606"	"34.15"	"697"
"chemistry"	"ZHEJIANG UNIVERSITY"	"463362"	"25.9"	"393"
"chemistry"	"TIANJIN UNIVERSITY"	"433609"	"28.1"	"419"
"chemistry"	"NANKAI UNIVERSITY"	"382935"	"31.52"	"415"
"chemistry"	"JILIN UNIVERSITY"	"373622"	"23.35"	"287"
"chemistry"	"SOUTH CHINA UNIVERSITY OF TECHNOLOGY"	"361372"	"29.73"	"266"
"chemistry"	"SICHUAN UNIVERSITY"	"353010"	"20.65"	"232"
"chemistry"	"NANJING UNIVERSITY"	"352286"	"29.21"	"299"
"chemistry"	"PEKING UNIVERSITY"	"351469"	"30.83"	"374"
"chemistry"	"ZHENGZHOU UNIVERSITY"	"315406"	"26.77"	"346"
"chemistry"	"INSTITUTE OF CHEMISTRY, CAS"	"303879"	"36.98"	"304"
"chemistry"	"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS"	"302033"	"35.21"	"310"
"chemistry"	"SHANGHAI JIAO TONG UNIVERSITY"	"295876"	"24.35"	"275"
"chemistry"	"EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY"	"294276"	"22.72"	"204"
"chemistry"	"BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY"	"293928"	"26.9"	"278"
"chemistry"	"COLLABORATIVE INNOVATION CENTER OF CHEMICAL SCIENCE & ENGINEERING TIANJIN"	"292300"	"43.22"	"217"
"chemistry"	"SUN YAT SEN UNIVERSITY"	"282014"	"27.71"	"250"
"chemistry"	"SOOCHOW UNIVERSITY - CHINA"	"281624"	"29.67"	"275"
"chemistry"	"FUDAN UNIVERSITY"	"281452"	"27.05"	"260"
"chemistry"	"XIAMEN UNIVERSITY"	"278451"	"29.42"	"269"
"chemistry"	"HUNAN UNIVERSITY"	"272387"	"37.34"	"315"
"chemistry"	"DALIAN UNIVERSITY OF TECHNOLOGY"	"269608"	"23.79"	"181"
"chemistry"	"SHANDONG UNIVERSITY"	"260305"	"21.9"	"184"
"chemistry"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"248719"	"26.72"	"226"
"chemistry"	"WUHAN UNIVERSITY"	"246355"	"29.48"	"219"
"chemistry"	"HARBIN INSTITUTE OF TECHNOLOGY"	"246308"	"24.58"	"200"
"chemistry"	"FUZHOU UNIVERSITY"	"238722"	"30.68"	"297"
"chemistry"	"NANJING TECH UNIVERSITY"	"235451"	"24.07"	"193"
"chemistry"	"CENTRAL SOUTH UNIVERSITY"	"225872"	"23.98"	"193"
"chemistry"	"XI'AN JIAOTONG UNIVERSITY"	"221171"	"21.9"	"199"
"chemistry"	"SHANGHAI INSTITUTE OF ORGANIC CHEMISTRY, CAS"	"206587"	"31.67"	"116"
"chemistry"	"CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS"	"201073"	"29.42"	"156"
"chemistry"	"BEIJING INSTITUTE OF TECHNOLOGY"	"197540"	"24.12"	"256"
"chemistry"	"JIANGSU UNIVERSITY"	"195898"	"24.68"	"142"
"chemistry"	"CHINA UNIVERSITY OF PETROLEUM"	"190463"	"19.04"	"128"
"chemistry"	"WUHAN UNIVERSITY OF TECHNOLOGY"	"186333"	"36.12"	"226"
"chemistry"	"LANZHOU UNIVERSITY"	"173940"	"24.91"	"94"
"chemistry"	"CHONGQING UNIVERSITY"	"172365"	"22.95"	"137"
"chemistry"	"SOUTHEAST UNIVERSITY - CHINA"	"171672"	"22"	"120"
"chemistry"	"SHENZHEN UNIVERSITY"	"164432"	"27.71"	"185"
"chemistry"	"EAST CHINA NORMAL UNIVERSITY"	"164390"	"30.33"	"157"
"chemistry"	"FUJIAN INSTITUTE OF RESEARCH ON THE STRUCTURE OF MATTER, CAS"	"163996"	"29.43"	"153"
"chemistry"	"STATE KEY LABORATORY SURFACTANT FINE CHEMISTRY"	"160347"	"28.46"	"122"
"chemistry"	"ZHEJIANG UNIVERSITY OF TECHNOLOGY"	"152991"	"20.74"	"106"
"chemistry"	"SHANGHAI UNIVERSITY"	"146652"	"23.6"	"125"
"chemistry"	"QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY"	"145700"	"20.27"	"105"
"chemistry"	"SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"144070"	"28.69"	"164"
"chemistry"	"NORTHWESTERN POLYTECHNICAL UNIVERSITY"	"140071"	"24.88"	"175"
"chemistry"	"UNIVERSITY OF SCIENCE & TECHNOLOGY BEIJING"	"136767"	"22.65"	"122"
"chemistry"	"TONGJI UNIVERSITY"	"131179"	"23.91"	"116"
"chemistry"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"129467"	"28.32"	"215"
"chemistry"	"JIANGNAN UNIVERSITY"	"126029"	"19.56"	"64"
"chemistry"	"BEIHANG UNIVERSITY"	"122945"	"31.67"	"128"
"chemistry"	"NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"122147"	"21.17"	"92"
"chemistry"	"INSTITUTE OF HIGH ENERGY PHYSICS, CAS"	"120175"	"43.6"	"215"
"chemistry"	"YANGZHOU UNIVERSITY"	"119575"	"22.99"	"120"
"chemistry"	"DONGHUA UNIVERSITY"	"118663"	"25.06"	"87"
"chemistry"	"NANJING FORESTRY UNIVERSITY"	"118460"	"22.12"	"120"
"chemistry"	"SOUTHWEST UNIVERSITY - CHINA"	"118317"	"22.56"	"36"
"chemistry"	"QINGDAO UNIVERSITY"	"115745"	"25.78"	"138"
"chemistry"	"UNIVERSITY OF JINAN"	"109999"	"24.52"	"56"
"chemistry"	"CHINA UNIVERSITY OF GEOSCIENCES"	"102237"	"23.28"	"118"
"chemistry"	"INSTITUTE OF PROCESS ENGINEERING, CAS"	"101725"	"24.8"	"75"
"chemistry"	"NORTHWEST UNIVERSITY XI'AN"	"100891"	"19.52"	"55"
"chemistry"	"SHANGHAI INSTITUTE OF APPLIED PHYSICS, CAS"	"98419"	"49.21"	"134"
"chemistry"	"SHAANXI NORMAL UNIVERSITY"	"97156"	"24.74"	"74"
"chemistry"	"NANCHANG UNIVERSITY"	"96742"	"23.3"	"62"
"chemistry"	"TECHNICAL INSTITUTE OF PHYSICS & CHEMISTRY, CAS"	"95517"	"37.21"	"110"
"chemistry"	"INSTITUTE OF PHYSICS, CAS"	"93270"	"55.22"	"146"
"chemistry"	"JINAN UNIVERSITY"	"92125"	"22.47"	"75"
"chemistry"	"LANZHOU INSTITUTE OF CHEMICAL PHYSICS, CAS"	"91865"	"27.28"	"43"
"chemistry"	"BEIJING NORMAL UNIVERSITY"	"91056"	"23.52"	"103"
"chemistry"	"GUANGDONG UNIVERSITY OF TECHNOLOGY"	"90049"	"22.07"	"91"
